protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
NP_055726.3	14.38469814074661	-10.205921865880587	6.126152118986877	-4.36104691938289	-5.700134140319296	-6.392215677930061	0.4824400406395813	11.24800383052807	-0.03356606544009225	4.292058323415274	
NP_005148.2	21.129653497550898	-10.641962059215627	0.5984724883916014	0.9647626245593803	-0.8437863183888896	-0.6621967048883037	-1.7874749957230034	3.2456174913582516	-0.9557146496838239	0.15721125039769263	
NP_005149.3	21.991082863718624	-13.21306644319661	-2.468282102433319	3.0692735247361993	-0.7889569354440327	-4.085668799600159	-1.659145339949218	-0.027049003633160245	1.5637229170644114	2.969590668145498	
NP_001096.1	-8.399864851318354	-1.3040396862326398	0.7754587030102865	1.6033263226742336	0.8890271752179367	-0.4081780931440167	-0.35839607044913135	5.227029261326423	-0.04706814295802815	0.9890731484455407	
NP_004293.1	-9.333074655130744	-0.6638174768367425	-4.256853761375369	1.199115544211094	0.34500802658499174	0.7796628766454066	-2.723904848403062	-0.6578053597439931	0.5329349224246793	-2.559991970464568	
NP_001607.1	-8.910147423917865	-1.5504453241395937	-3.981590756258666	3.226211543201927	-1.752007205268935	1.2995374056387643	1.0794380451838637	0.47199680886213613	2.3945437030537673	-1.7611278872624125	
NP_001097.2	-8.180392493716386	-1.602421713800178	0.2516085892586922	-1.7580255489392342	-2.75329682003655	-0.2308310243351522	-2.306720013872845	2.496511587436219	3.185441661533458	-0.759149054904653	
NP_000011.1	-9.111415244795644	0.6815475283585692	2.789394596568305	-0.7756281629825096	-1.7385863560399786	0.18409396367411796	1.2700608170238918	5.406011636539693	-2.7973009847253145	2.9464981526102725	
NP_064632.2	-3.4905588801225496	0.288181666677389	-0.8824267973975976	-1.2155212914492592	-3.759496782664187	0.22968975985242007	0.9652418200951296	1.6439210592573277	-0.9133328981609317	0.5925602665536231	
NP_079152.3	-6.43002095242665	-3.9628739616437576	-1.2176324053660847	-5.361241263900139	-1.3756878430613353	-3.3726325618694384	-2.278567937620898	2.23520403656164	4.282158684496296	-2.3872842895881856	
NP_005154.2	-13.534437974544575	1.6315105927475992	2.4742355520744543	1.0135436442671741	1.293154459842295	-2.930892943491891	1.546928778259432	-0.6167013690391199	0.9698192160517477	-2.1096771500083205	
