#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
NP_055726.3	0.3267429760665973	0.4266389177939646	0.24661810613943808	0.4588969823100936	0.2611862643080125	0.2799167533818938	0.5775234131113424	0.14568158168574402	0.2767950052029136	0.5390218522372529	0.1987513007284079	0.26222684703433924	0.6399583766909469	0.26742976066597296	0.09261186264308013	0.4557752341311134	0.3007284079084287	0.24349635796045788	0.3756503642039542	0.2643080124869927	0.36004162330905315	0.4557752341311134	0.37877211238293446	0.16545265348595212	0.26222684703433924	0.39542143600416235	0.34235171696149846	0.34443288241415193	0.49011446409989595	0.16545265348595212	0.08324661810613944	0.8251821019771072	0.0915712799167534	0.44432882414151925	0.22580645161290322	0.32986472424557745	0.3829344432882414	0.3267429760665973	0.29032258064516137
NP_005148.2	0.3106194690265487	0.45486725663716815	0.23451327433628316	0.4230088495575221	0.31946902654867254	0.2575221238938053	0.5769911504424778	0.17699115044247787	0.24601769911504429	0.49734513274336284	0.2415929203539823	0.26106194690265483	0.631858407079646	0.28938053097345134	0.07876106194690263	0.43805309734513276	0.33893805309734515	0.2230088495575221	0.38141592920353984	0.2504424778761062	0.368141592920354	0.45663716814159294	0.31327433628318585	0.2300884955752212	0.2610619469026549	0.40707964601769914	0.3318584070796459	0.36460176991150445	0.40530973451327434	0.23008849557522115	0.12920353982300886	0.7539823008849558	0.11681415929203531	0.44601769911504424	0.2176991150442478	0.33628318584070804	0.3823008849557522	0.3106194690265487	0.3070796460176991
NP_005149.3	0.2940663176265271	0.4467713787085515	0.2591623036649215	0.41710296684118675	0.31675392670157065	0.2661431064572426	0.5584642233856894	0.18673647469458987	0.2547993019197208	0.4851657940663176	0.22600349040139617	0.2888307155322862	0.6073298429319371	0.30977312390924955	0.0828970331588133	0.4232111692844677	0.32897033158813266	0.24781849912739956	0.35340314136125656	0.25392670157068065	0.39267015706806274	0.45462478184991273	0.3254799301919721	0.2198952879581152	0.28883071553228623	0.3961605584642234	0.3150087260034904	0.3586387434554974	0.4214659685863874	0.2198952879581152	0.11169284467713787	0.7774869109947644	0.11082024432809767	0.4328097731239092	0.2399650959860384	0.32722513089005234	0.3970331588132635	0.2940663176265271	0.3089005235602094
NP_001096.1	0.30648330058939094	0.3379174852652259	0.3555992141453831	0.3968565815324165	0.32220039292730845	0.280943025540275	0.5088408644400786	0.22789783889980353	0.2632612966601179	0.4302554027504912	0.18664047151277013	0.38310412573673863	0.550098231827112	0.3045186640471513	0.14538310412573668	0.4027504911591356	0.2593320235756385	0.33791748526522597	0.3320235756385069	0.2180746561886051	0.4499017681728881	0.3850687622789784	0.37721021611001965	0.237721021611002	0.3831041257367387	0.2868369351669941	0.3300589390962672	0.29862475442043224	0.4636542239685658	0.23772102161100195	0.10805500982318271	0.7838899803536346	0.10805500982318272	0.4027504911591356	0.3104125736738703	0.28683693516699416	0.4400785854616896	0.30648330058939094	0.2534381139489195
NP_004293.1	0.2871287128712871	0.3584158415841584	0.35445544554455444	0.36237623762376237	0.3465346534653465	0.2910891089108911	0.5108910891089109	0.21782178217821782	0.2712871287128713	0.3722772277227723	0.23564356435643563	0.3920792079207921	0.5089108910891089	0.3445544554455445	0.14653465346534655	0.39603960396039606	0.2693069306930693	0.3346534653465346	0.31485148514851485	0.19405940594059407	0.491089108910891	0.37623762376237624	0.36633663366336633	0.25742574257425743	0.3920792079207921	0.2891089108910891	0.3188118811881188	0.30297029702970296	0.4396039603960396	0.2574257425742574	0.10693069306930693	0.7801980198019802	0.11287128712871286	0.4297029702970297	0.30297029702970296	0.2673267326732674	0.46534653465346537	0.2871287128712871	0.24752475247524758
NP_001607.1	0.3060428849902534	0.3508771929824561	0.34307992202729043	0.36062378167641324	0.34307992202729043	0.2962962962962963	0.49707602339181284	0.22807017543859648	0.27485380116959074	0.4191033138401559	0.2046783625730994	0.37621832358674473	0.5224171539961013	0.3255360623781676	0.15204678362573104	0.4249512670565302	0.253411306042885	0.32163742690058483	0.3157894736842105	0.20662768031189083	0.47758284600389866	0.3820662768031189	0.36257309941520466	0.25536062378167645	0.3762183235867446	0.290448343079922	0.3333333333333333	0.28654970760233917	0.4580896686159844	0.2553606237816765	0.10331384015594541	0.7680311890838206	0.1286549707602339	0.4346978557504873	0.30214424951267055	0.2631578947368422	0.44834307992202727	0.3060428849902534	0.24561403508771934
NP_001097.2	0.30078125	0.365234375	0.333984375	0.375	0.322265625	0.302734375	0.521484375	0.203125	0.275390625	0.4140625	0.224609375	0.361328125	0.541015625	0.322265625	0.13671875	0.42578125	0.267578125	0.306640625	0.32421875	0.216796875	0.458984375	0.388671875	0.369140625	0.2421875	0.361328125	0.3046875	0.333984375	0.287109375	0.470703125	0.2421875	0.1015625	0.76171875	0.13671875	0.44921875	0.27734375	0.2734375	0.451171875	0.30078125	0.248046875
NP_000011.1	0.29025844930417494	0.3717693836978131	0.337972166998012	0.3817097415506958	0.3359840954274354	0.2823061630218688	0.5288270377733598	0.20874751491053678	0.2624254473161034	0.3976143141153082	0.24254473161033796	0.3598409542743539	0.5447316103379721	0.3359840954274354	0.11928429423459247	0.40556660039761433	0.27634194831013914	0.3180914512922465	0.3240556660039761	0.220675944333996	0.4552683896620278	0.3956262425447316	0.37375745526838966	0.23061630218687867	0.35984095427435386	0.3121272365805169	0.3280318091451292	0.30417495029821073	0.46520874751491054	0.23061630218687873	0.1073558648111332	0.7872763419483101	0.10536779324055667	0.44731610337972166	0.27435387673956263	0.27833001988071565	0.4532803180914513	0.29025844930417494	0.25646123260437376
NP_064632.2	0.31839258114374036	0.38176197836166925	0.2998454404945904	0.37094281298299847	0.34930448222565685	0.2797527047913447	0.5440494590417311	0.17928902627511592	0.27666151468315303	0.4034003091190108	0.2751159196290572	0.321483771251932	0.5394126738794436	0.3384853168469861	0.12210200927357034	0.4265842349304482	0.27666151468315303	0.2967542503863987	0.34775888717156106	0.19165378670788252	0.46058732612055636	0.38794435857805254	0.34775888717156106	0.2642967542503864	0.321483771251932	0.3276661514683153	0.35085007727975265	0.31993817619783615	0.41576506955177744	0.2642967542503864	0.1143740340030912	0.7635239567233385	0.12210200927357029	0.5054095826893354	0.22720247295208656	0.267387944358578	0.4482225656877898	0.31839258114374036	0.2333848531684698
NP_079152.3	0.3088235294117647	0.38235294117647056	0.3088235294117647	0.38786764705882354	0.33088235294117646	0.28124999999999994	0.5882352941176471	0.1488970588235294	0.2628676470588235	0.3805147058823529	0.29411764705882354	0.32536764705882354	0.5514705882352942	0.3290441176470588	0.11948529411764702	0.39889705882352944	0.31066176470588236	0.2904411764705882	0.35110294117647056	0.20036764705882354	0.4485294117647059	0.4227941176470588	0.34558823529411764	0.23161764705882348	0.32536764705882354	0.34558823529411764	0.32904411764705876	0.34558823529411764	0.4227941176470588	0.23161764705882354	0.11029411764705882	0.7775735294117647	0.1121323529411764	0.4963235294117647	0.22977941176470587	0.27389705882352944	0.4852941176470588	0.3088235294117647	0.2058823529411764
