protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
NP_055726.3	14.369664260771291	-8.998833533955256	7.664041334357985	1.5104952646606569	-8.1107898448801	-4.0582182785625855	10.209066526490696	3.1521234521658226	-3.3414792688597292	6.5343744295604225	
NP_005148.2	20.39161082499199	-11.91100796131407	0.2438644670107891	1.3723815002332098	-0.4600588899836027	0.09826184175055049	2.1887265649876473	3.954259179521655	2.9402783127915044	0.5422565949286026	
NP_005149.3	21.47574879516494	-14.970251663123136	-0.48131604121521293	1.8322846484983617	-4.3587142866815425	-0.5647669519043633	3.4456693824517246	0.3163048221074447	-1.0825476530023124	-0.4939274641272249	
NP_001096.1	-8.489540953962093	-1.2023113824860499	0.43073997827296606	0.2049301351746795	0.7843988947302653	-1.6011810502930894	0.9517249111088532	0.8907750452885397	2.51878316361063	2.1265432752049827	
NP_004293.1	-9.433725968631874	-0.4716979767308363	-3.4217486183084285	-0.5691655171773699	-0.6744328987056714	-3.105135829348225	-3.8203845233108984	-2.802839364824148	0.44132518997510056	-1.5937039419100572	
NP_001607.1	-8.238268934611352	-0.24108536958656043	-6.023553963213065	3.685659710454324	3.8954463143152642	2.186004622801118	-2.409850139983677	-0.9169534252376936	-0.9831134958051464	-0.34283052493853794	
NP_001097.2	-8.849336056551547	-1.7289730047545007	-0.21718697757046077	-1.9891751500588188	-1.7211893091165344	0.8625197649850038	-0.31403783022433834	-0.7750082079030848	2.6790996547668326	3.542981842409443	
NP_000011.1	-9.618011820345362	0.6487206067181632	1.7832632127527241	0.8436242221616117	-0.6192614805944527	0.7248019241058681	3.460402255195108	2.8473451763706525	0.9173971277382119	0.5496451328827628	
NP_064632.2	-4.438674763428233	-0.07421400785303463	-1.7128998089981264	-0.7159586662362506	-1.8165246414572787	2.3354483868466533	0.7316461669749736	3.3025265552655356	0.7977882331340502	-0.04587428545870146	
NP_079152.3	-7.260337061410183	-3.66977488387742	-0.9720236897140615	-4.427411349058794	-2.6124424027914226	-1.9330118947151074	-0.2704210724691911	-2.1417477797728797	2.607626401648014	-0.631831877241056	
