#	T8.G.1_T8.G.1_gap5	T8.G.1_T8.G.2_gap5	T8.G.1_T8.G.3_gap5	T8.G.1_T8.G.4_gap5	T8.G.1_T8.G.5_gap5	T8.G.2_T8.G.1_gap5	T8.G.2_T8.G.2_gap5	T8.G.2_T8.G.3_gap5	T8.G.2_T8.G.4_gap5	T8.G.2_T8.G.5_gap5	T8.G.3_T8.G.1_gap5	T8.G.3_T8.G.2_gap5	T8.G.3_T8.G.3_gap5	T8.G.3_T8.G.4_gap5	T8.G.3_T8.G.5_gap5	T8.G.4_T8.G.1_gap5	T8.G.4_T8.G.2_gap5	T8.G.4_T8.G.3_gap5	T8.G.4_T8.G.4_gap5	T8.G.4_T8.G.5_gap5	T8.G.5_T8.G.1_gap5	T8.G.5_T8.G.2_gap5	T8.G.5_T8.G.3_gap5	T8.G.5_T8.G.4_gap5	T8.G.5_T8.G.5_gap5
NP_055726.3	28.0	3.0	10.0	23.0	8.0	2.0	0.0	1.0	2.0	1.0	14.0	2.0	3.0	2.0	5.0	9.0	1.0	4.0	11.0	5.0	12.0	0.0	2.0	6.0	6.0
NP_005148.2	34.0	6.0	9.0	12.0	14.0	2.0	2.0	4.0	0.0	4.0	14.0	1.0	5.0	2.0	6.0	12.0	1.0	5.0	8.0	9.0	14.0	3.0	5.0	8.0	9.0
NP_005149.3	37.0	5.0	13.0	11.0	13.0	10.0	2.0	1.0	2.0	2.0	12.0	1.0	3.0	5.0	4.0	8.0	2.0	6.0	5.0	9.0	16.0	5.0	3.0	9.0	7.0
NP_001096.1	11.0	2.0	4.0	6.0	4.0	1.0	0.0	1.0	2.0	1.0	8.0	2.0	2.0	1.0	3.0	3.0	1.0	3.0	4.0	5.0	5.0	1.0	3.0	5.0	7.0
NP_004293.1	10.0	1.0	2.0	2.0	10.0	2.0	0.0	2.0	1.0	1.0	4.0	3.0	2.0	2.0	4.0	4.0	2.0	3.0	2.0	6.0	6.0	5.0	3.0	3.0	4.0
NP_001607.1	11.0	4.0	2.0	5.0	6.0	1.0	2.0	2.0	2.0	4.0	1.0	2.0	1.0	5.0	4.0	1.0	0.0	2.0	2.0	3.0	10.0	4.0	2.0	4.0	6.0
NP_001097.2	11.0	1.0	4.0	7.0	7.0	0.0	4.0	3.0	1.0	1.0	4.0	1.0	3.0	1.0	2.0	3.0	0.0	3.0	5.0	4.0	7.0	0.0	4.0	7.0	3.0
NP_000011.1	8.0	2.0	5.0	8.0	3.0	0.0	0.0	0.0	3.0	2.0	8.0	1.0	1.0	1.0	3.0	6.0	1.0	4.0	6.0	2.0	6.0	0.0	3.0	3.0	8.0
NP_064632.2	11.0	3.0	5.0	7.0	8.0	5.0	2.0	2.0	2.0	1.0	7.0	3.0	1.0	2.0	2.0	8.0	0.0	2.0	5.0	5.0	10.0	2.0	2.0	7.0	6.0
NP_079152.3	13.0	1.0	3.0	12.0	10.0	4.0	0.0	1.0	2.0	3.0	1.0	0.0	1.0	1.0	4.0	3.0	0.0	7.0	4.0	5.0	4.0	3.0	3.0	5.0	1.0
NP_005154.2	6.0	1.0	3.0	5.0	2.0	4.0	2.0	0.0	1.0	1.0	2.0	3.0	7.0	5.0	2.0	4.0	3.0	3.0	2.0	6.0	4.0	5.0	1.0	5.0	3.0
NP_001617.1	5.0	2.0	5.0	3.0	5.0	5.0	0.0	1.0	0.0	4.0	3.0	2.0	2.0	2.0	3.0	2.0	4.0	3.0	2.0	4.0	4.0	0.0	4.0	8.0	7.0
NP_005456.1	8.0	3.0	3.0	6.0	6.0	4.0	0.0	2.0	1.0	1.0	2.0	3.0	2.0	3.0	2.0	6.0	3.0	5.0	2.0	2.0	2.0	0.0	4.0	5.0	5.0
NP_004295.2	45.0	12.0	13.0	18.0	24.0	10.0	1.0	3.0	4.0	9.0	9.0	3.0	2.0	10.0	12.0	16.0	1.0	7.0	4.0	9.0	23.0	3.0	13.0	10.0	9.0
BAA36547.1	9.0	5.0	4.0	6.0	6.0	3.0	0.0	1.0	1.0	4.0	1.0	0.0	7.0	2.0	0.0	4.0	2.0	5.0	4.0	4.0	4.0	6.0	4.0	6.0	4.0
NP_006243.2	17.0	1.0	3.0	2.0	6.0	2.0	0.0	1.0	2.0	1.0	2.0	5.0	1.0	1.0	6.0	8.0	0.0	2.0	4.0	7.0	5.0	2.0	4.0	4.0	6.0
NP_848605.1	19.0	2.0	11.0	9.0	5.0	1.0	1.0	2.0	3.0	4.0	5.0	1.0	1.0	1.0	8.0	5.0	4.0	2.0	4.0	12.0	10.0	1.0	5.0	6.0	6.0
NP_055655.1	12.0	2.0	8.0	4.0	10.0	2.0	0.0	4.0	2.0	2.0	5.0	2.0	1.0	0.0	3.0	3.0	1.0	7.0	7.0	6.0	8.0	4.0	4.0	5.0	8.0
NP_005914.1	23.0	5.0	10.0	13.0	14.0	9.0	4.0	4.0	5.0	7.0	9.0	3.0	7.0	8.0	9.0	13.0	6.0	5.0	10.0	7.0	17.0	3.0	12.0	9.0	17.0
NP_004663.3	29.0	6.0	13.0	11.0	12.0	6.0	0.0	3.0	4.0	5.0	12.0	2.0	2.0	5.0	6.0	15.0	4.0	13.0	6.0	8.0	21.0	5.0	3.0	7.0	17.0
NP_003591.2	5.0	2.0	7.0	5.0	2.0	4.0	2.0	1.0	1.0	2.0	3.0	2.0	3.0	3.0	1.0	2.0	1.0	1.0	2.0	4.0	3.0	1.0	3.0	3.0	4.0
AAH00442.2	9.0	2.0	6.0	2.0	5.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	4.0	1.0	2.0	1.0	1.0	1.0	1.0	4.0	2.0	1.0	2.0	4.0	3.0
AAC77369.1	2.0	2.0	2.0	4.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	4.0	3.0	0.0	1.0	4.0	1.0	0.0	1.0	4.0	7.0
NP_001690.2	18.0	3.0	8.0	10.0	10.0	6.0	1.0	2.0	2.0	3.0	9.0	1.0	5.0	4.0	3.0	11.0	2.0	5.0	1.0	6.0	13.0	5.0	4.0	10.0	6.0
NP_060063.2	14.0	6.0	5.0	4.0	7.0	2.0	1.0	1.0	2.0	0.0	4.0	5.0	2.0	0.0	3.0	5.0	4.0	3.0	16.0	3.0	7.0	4.0	3.0	5.0	5.0
NP_001706.2	8.0	2.0	3.0	5.0	7.0	6.0	4.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	3.0	8.0	1.0	2.0	3.0	7.0	6.0	1.0	2.0	5.0	3.0
NP_004320.2	7.0	3.0	5.0	3.0	10.0	2.0	4.0	2.0	2.0	5.0	3.0	1.0	3.0	1.0	7.0	6.0	2.0	1.0	1.0	3.0	4.0	3.0	1.0	5.0	5.0
NP_001194.1	8.0	1.0	5.0	6.0	11.0	2.0	2.0	0.0	4.0	2.0	4.0	1.0	2.0	3.0	6.0	2.0	3.0	1.0	1.0	3.0	4.0	2.0	2.0	4.0	5.0
NP_001195.2	16.0	3.0	13.0	10.0	20.0	4.0	2.0	3.0	2.0	2.0	11.0	1.0	7.0	8.0	9.0	7.0	2.0	8.0	6.0	4.0	13.0	1.0	5.0	5.0	11.0
NP_001712.1	10.0	1.0	4.0	5.0	7.0	1.0	3.0	4.0	3.0	2.0	4.0	5.0	3.0	4.0	5.0	7.0	7.0	5.0	5.0	6.0	8.0	7.0	3.0	1.0	3.0
NP_004324.2	15.0	3.0	4.0	9.0	12.0	5.0	1.0	3.0	1.0	4.0	6.0	2.0	1.0	6.0	4.0	5.0	4.0	3.0	3.0	6.0	14.0	2.0	5.0	8.0	2.0
NP_005966.1	6.0	2.0	1.0	4.0	6.0	2.0	3.0	1.0	2.0	4.0	2.0	1.0	1.0	1.0	3.0	4.0	1.0	3.0	1.0	4.0	7.0	3.0	2.0	1.0	10.0
NP_115806.1	23.0	4.0	5.0	8.0	13.0	3.0	1.0	0.0	0.0	3.0	1.0	1.0	5.0	7.0	3.0	8.0	1.0	6.0	5.0	5.0	10.0	1.0	4.0	7.0	6.0
NP_003948.2	12.0	2.0	4.0	8.0	5.0	2.0	1.0	1.0	4.0	1.0	4.0	0.0	4.0	3.0	1.0	10.0	2.0	3.0	7.0	3.0	16.0	4.0	3.0	7.0	5.0
NP_000052.1	10.0	3.0	4.0	5.0	5.0	6.0	2.0	1.0	4.0	3.0	7.0	2.0	3.0	0.0	3.0	7.0	4.0	3.0	6.0	5.0	8.0	3.0	5.0	7.0	4.0
NP_003647.1	6.0	1.0	3.0	2.0	4.0	3.0	2.0	3.0	0.0	1.0	3.0	0.0	2.0	3.0	1.0	1.0	1.0	3.0	3.0	2.0	3.0	3.0	1.0	5.0	6.0
NP_065130.1	7.0	4.0	3.0	6.0	2.0	3.0	2.0	0.0	1.0	2.0	2.0	0.0	5.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	3.0	2.0	0.0	5.0	3.0
NP_065172.1	9.0	4.0	7.0	3.0	3.0	2.0	2.0	0.0	0.0	5.0	1.0	0.0	2.0	2.0	2.0	4.0	1.0	1.0	6.0	3.0	5.0	1.0	2.0	6.0	9.0
NP_741960.1	6.0	4.0	2.0	6.0	8.0	4.0	1.0	1.0	1.0	2.0	6.0	0.0	1.0	2.0	1.0	2.0	1.0	2.0	6.0	3.0	8.0	1.0	2.0	3.0	7.0
NP_001211.3	19.0	3.0	5.0	3.0	10.0	3.0	0.0	0.0	5.0	5.0	8.0	5.0	2.0	0.0	6.0	7.0	2.0	1.0	6.0	3.0	8.0	0.0	2.0	4.0	4.0
AAD20442.1	6.0	3.0	3.0	1.0	7.0	3.0	1.0	1.0	3.0	4.0	7.0	4.0	2.0	1.0	6.0	5.0	1.0	1.0	5.0	3.0	8.0	0.0	3.0	2.0	3.0
NP_751913.1	9.0	1.0	4.0	3.0	5.0	3.0	0.0	0.0	4.0	5.0	7.0	5.0	2.0	0.0	6.0	5.0	2.0	0.0	6.0	3.0	7.0	0.0	2.0	3.0	2.0
NP_001735.1	12.0	2.0	3.0	3.0	6.0	0.0	3.0	1.0	1.0	1.0	3.0	2.0	4.0	3.0	3.0	6.0	0.0	3.0	0.0	4.0	4.0	1.0	3.0	7.0	4.0
NP_115670.1	9.0	3.0	6.0	4.0	3.0	4.0	0.0	1.0	0.0	1.0	4.0	1.0	4.0	2.0	3.0	6.0	1.0	2.0	0.0	7.0	6.0	3.0	4.0	3.0	7.0
NP_006540.3	13.0	4.0	2.0	4.0	6.0	3.0	1.0	0.0	1.0	4.0	2.0	1.0	5.0	3.0	7.0	5.0	0.0	5.0	6.0	3.0	9.0	1.0	4.0	5.0	4.0
NP_003679.2	19.0	6.0	7.0	7.0	11.0	4.0	0.0	1.0	4.0	2.0	8.0	3.0	3.0	3.0	8.0	3.0	5.0	10.0	10.0	7.0	11.0	2.0	5.0	7.0	8.0
NP_277023.1	14.0	5.0	6.0	2.0	3.0	6.0	0.0	2.0	0.0	2.0	5.0	1.0	10.0	11.0	6.0	8.0	0.0	5.0	12.0	3.0	6.0	0.0	3.0	6.0	7.0
NP_076916.1	11.0	2.0	3.0	6.0	7.0	1.0	0.0	2.0	3.0	1.0	9.0	3.0	10.0	12.0	7.0	5.0	2.0	10.0	7.0	5.0	6.0	2.0	4.0	8.0	4.0
NP_003709.3	53.0	7.0	11.0	16.0	12.0	8.0	1.0	0.0	0.0	5.0	11.0	2.0	6.0	10.0	7.0	17.0	2.0	8.0	20.0	9.0	18.0	4.0	8.0	10.0	7.0
NP_055891.1	12.0	2.0	1.0	7.0	1.0	2.0	0.0	1.0	7.0	1.0	3.0	2.0	2.0	1.0	2.0	4.0	3.0	4.0	6.0	3.0	6.0	3.0	2.0	5.0	4.0
NP_001789.2	5.0	1.0	3.0	3.0	3.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	1.0	4.0	0.0	1.0	2.0	3.0	4.0	1.0	5.0	2.0	3.0
NP_001249.1	4.0	1.0	6.0	4.0	4.0	2.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	1.0	3.0	0.0	1.0	3.0	3.0	2.0	1.0	5.0	2.0	3.0
NP_000066.1	7.0	1.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	2.0	2.0	2.0	2.0	0.0	3.0	1.0	3.0	4.0	0.0	0.0	4.0	4.0
NP_004926.1	5.0	1.0	4.0	3.0	5.0	2.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	4.0	1.0	0.0	3.0	0.0	3.0	1.0	2.0	2.0	5.0	1.0
NP_001790.1	3.0	1.0	6.0	4.0	6.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	4.0	3.0	4.0	0.0	3.0	0.0	3.0	7.0	1.0	2.0	2.0	3.0
NP_001251.1	6.0	2.0	2.0	4.0	1.0	3.0	0.0	1.0	6.0	1.0	4.0	2.0	3.0	1.0	2.0	5.0	4.0	4.0	5.0	2.0	6.0	3.0	1.0	6.0	4.0
NP_001252.1	2.0	1.0	2.0	1.0	5.0	3.0	1.0	4.0	1.0	2.0	0.0	4.0	1.0	4.0	2.0	3.0	0.0	0.0	6.0	2.0	6.0	0.0	3.0	5.0	4.0
NP_004187.2	3.0	0.0	1.0	1.0	4.0	4.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	2.0	5.0	3.0	3.0	3.0	2.0	6.0	2.0	4.0	2.0	7.0
NP_003939.1	5.0	2.0	4.0	2.0	6.0	4.0	1.0	1.0	0.0	1.0	11.0	0.0	1.0	5.0	1.0	3.0	1.0	3.0	3.0	3.0	6.0	3.0	6.0	5.0	5.0
NP_001107047.1	5.0	3.0	6.0	11.0	6.0	1.0	1.0	2.0	0.0	2.0	9.0	0.0	0.0	1.0	6.0	4.0	1.0	4.0	8.0	3.0	9.0	1.0	7.0	6.0	3.0
NP_003150.1	18.0	5.0	13.0	12.0	6.0	3.0	3.0	1.0	4.0	5.0	5.0	0.0	3.0	6.0	4.0	19.0	2.0	4.0	15.0	5.0	9.0	5.0	8.0	13.0	4.0
NP_001265.2	10.0	4.0	5.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	5.0	2.0	3.0	1.0	3.0	4.0	5.0	1.0	4.0	6.0	6.0	0.0	6.0	4.0	5.0
NP_001005735.1	15.0	4.0	4.0	5.0	8.0	2.0	1.0	0.0	2.0	4.0	5.0	0.0	2.0	2.0	1.0	4.0	3.0	0.0	4.0	4.0	8.0	2.0	3.0	6.0	9.0
NP_009105.1	32.0	10.0	16.0	17.0	18.0	10.0	3.0	3.0	4.0	5.0	20.0	6.0	8.0	14.0	22.0	16.0	4.0	15.0	19.0	18.0	17.0	4.0	13.0	25.0	19.0
AAA61480.1	4.0	4.0	2.0	6.0	2.0	3.0	1.0	3.0	4.0	3.0	3.0	4.0	2.0	4.0	2.0	4.0	4.0	4.0	6.0	3.0	1.0	1.0	3.0	5.0	3.0
NP_003984.2	5.0	4.0	3.0	7.0	1.0	0.0	2.0	3.0	2.0	1.0	2.0	2.0	2.0	6.0	4.0	7.0	2.0	4.0	5.0	4.0	5.0	3.0	2.0	3.0	4.0
NP_003983.2	6.0	6.0	5.0	7.0	1.0	1.0	1.0	1.0	3.0	2.0	4.0	2.0	4.0	5.0	2.0	6.0	3.0	2.0	2.0	4.0	4.0	3.0	0.0	4.0	4.0
NP_065717.1	4.0	2.0	1.0	9.0	5.0	2.0	1.0	3.0	6.0	0.0	5.0	3.0	1.0	0.0	1.0	3.0	1.0	2.0	4.0	5.0	1.0	2.0	5.0	9.0	5.0
NP_005202.2	16.0	4.0	7.0	7.0	9.0	6.0	2.0	1.0	2.0	2.0	9.0	3.0	8.0	4.0	6.0	11.0	3.0	7.0	3.0	6.0	16.0	2.0	9.0	8.0	11.0
NP_004374.1	7.0	3.0	5.0	5.0	8.0	1.0	1.0	0.0	3.0	3.0	1.0	6.0	2.0	3.0	2.0	7.0	0.0	5.0	2.0	2.0	4.0	4.0	0.0	0.0	1.0
NP_001883.4	5.0	1.0	1.0	7.0	4.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	3.0	2.0	8.0	1.0	1.0	5.0	5.0
NP_660204.1	6.0	1.0	1.0	7.0	3.0	2.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	3.0	2.0	7.0	1.0	1.0	5.0	5.0
NP_620693.1	10.0	3.0	4.0	4.0	5.0	1.0	1.0	0.0	2.0	0.0	1.0	5.0	1.0	3.0	2.0	3.0	1.0	4.0	4.0	2.0	4.0	2.0	2.0	3.0	1.0
NP_001885.1	10.0	2.0	5.0	5.0	4.0	1.0	2.0	0.0	2.0	0.0	1.0	5.0	1.0	3.0	1.0	3.0	1.0	5.0	3.0	5.0	6.0	1.0	1.0	2.0	1.0
NP_071331.2	5.0	3.0	1.0	8.0	5.0	2.0	1.0	0.0	2.0	3.0	3.0	4.0	1.0	2.0	4.0	5.0	0.0	3.0	2.0	9.0	4.0	0.0	1.0	2.0	1.0
NP_001310.2	6.0	2.0	5.0	10.0	4.0	2.0	0.0	2.0	2.0	1.0	2.0	0.0	3.0	2.0	1.0	8.0	2.0	1.0	4.0	2.0	2.0	1.0	4.0	2.0	1.0
NP_004375.2	11.0	1.0	3.0	3.0	2.0	0.0	4.0	4.0	1.0	2.0	2.0	2.0	1.0	7.0	1.0	3.0	0.0	2.0	5.0	3.0	5.0	1.0	5.0	3.0	4.0
NP_001886.1	9.0	0.0	3.0	3.0	3.0	2.0	1.0	1.0	1.0	0.0	2.0	5.0	2.0	2.0	3.0	2.0	2.0	1.0	3.0	3.0	7.0	0.0	5.0	4.0	1.0
NP_001887.1	5.0	0.0	2.0	3.0	2.0	2.0	1.0	3.0	0.0	0.0	0.0	4.0	4.0	2.0	3.0	4.0	1.0	3.0	2.0	3.0	4.0	0.0	3.0	4.0	4.0
NP_002369.2	10.0	0.0	3.0	10.0	2.0	6.0	1.0	0.0	0.0	4.0	4.0	0.0	0.0	1.0	3.0	4.0	1.0	5.0	2.0	6.0	6.0	2.0	3.0	5.0	7.0
NP_004929.2	14.0	2.0	16.0	14.0	27.0	6.0	3.0	2.0	4.0	7.0	13.0	5.0	4.0	10.0	14.0	9.0	3.0	14.0	7.0	3.0	16.0	3.0	9.0	11.0	23.0
