#	T12.G.1_T12.G.1_gap5	T12.G.1_T12.G.2_gap5	T12.G.1_T12.G.3_gap5	T12.G.1_T12.G.4_gap5	T12.G.1_T12.G.5_gap5	T12.G.2_T12.G.1_gap5	T12.G.2_T12.G.2_gap5	T12.G.2_T12.G.3_gap5	T12.G.2_T12.G.4_gap5	T12.G.2_T12.G.5_gap5	T12.G.3_T12.G.1_gap5	T12.G.3_T12.G.2_gap5	T12.G.3_T12.G.3_gap5	T12.G.3_T12.G.4_gap5	T12.G.3_T12.G.5_gap5	T12.G.4_T12.G.1_gap5	T12.G.4_T12.G.2_gap5	T12.G.4_T12.G.3_gap5	T12.G.4_T12.G.4_gap5	T12.G.4_T12.G.5_gap5	T12.G.5_T12.G.1_gap5	T12.G.5_T12.G.2_gap5	T12.G.5_T12.G.3_gap5	T12.G.5_T12.G.4_gap5	T12.G.5_T12.G.5_gap5
NP_055726.3	7.0	0.0	2.0	0.0	20.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	2.0	15.0	3.0	0.0	0.0	2.0	9.0	18.0	0.0	4.0	10.0	62.0
NP_005148.2	10.0	2.0	9.0	1.0	23.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	3.0	6.0	5.0	1.0	1.0	0.0	6.0	24.0	0.0	9.0	9.0	71.0
NP_005149.3	9.0	1.0	7.0	2.0	29.0	2.0	0.0	0.0	0.0	2.0	4.0	0.0	4.0	3.0	9.0	2.0	0.0	2.0	4.0	6.0	26.0	2.0	10.0	9.0	58.0
NP_001096.1	8.0	0.0	2.0	2.0	12.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	6.0	10.0	2.0	2.0	4.0	27.0
NP_004293.1	8.0	0.0	6.0	1.0	7.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	4.0	3.0	0.0	1.0	0.0	4.0	17.0	1.0	5.0	4.0	18.0
NP_001607.1	8.0	2.0	6.0	3.0	13.0	3.0	1.0	1.0	0.0	0.0	2.0	0.0	2.0	2.0	2.0	1.0	0.0	2.0	0.0	2.0	13.0	1.0	1.0	0.0	21.0
NP_001097.2	5.0	1.0	3.0	0.0	16.0	0.0	1.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	11.0	0.0	3.0	3.0	27.0
NP_000011.1	9.0	0.0	2.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	8.0	5.0	2.0	1.0	4.0	31.0
NP_064632.2	8.0	1.0	3.0	5.0	16.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	11.0	3.0	0.0	0.0	1.0	1.0	15.0	0.0	7.0	3.0	27.0
NP_079152.3	6.0	0.0	1.0	3.0	13.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	1.0	4.0	5.0	0.0	2.0	1.0	3.0	12.0	0.0	4.0	2.0	27.0
