#	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5	Pc2.Hydrophobicity.6	Pc2.Hydrophilicity.6	Pc2.Hydrophobicity.7	Pc2.Hydrophilicity.7	Pc2.Hydrophobicity.8	Pc2.Hydrophilicity.8
NP_055726.3	78.53957183238342	31.81349745109202	32.80766924643864	44.73773079059815	12.924233339506133	112.3414128741687	42.7493871999049	64.62116669753067	14.912576930199384	39.76687181386502	83.51043080911656	47.72024617663803	12.924233339506133	32.80766924643864	93.45214876258281	79.53374362773005	61.63865131149079	2.9825153860398768	14.912576930199384	50.70276156267791	0.00309448495686466	0.0021275034202314106	-0.0024081195312999335	-0.0023825441508739296	-0.0007976046542139428	0.000337739262453325	-0.0017220094100222879	0.00030104188381150954	-0.0006947952628269397	0.0007973335180931062	0.0020328165960845227	0.001280850888861518	0.0014166037894272115	0.0019324140935597267	-2.1483219822892718e-05	0.0005339724730473882
NP_005148.2	94.17457518950752	62.13580218689157	38.83487636680723	40.776620185147586	13.59220672838253	32.03877300261596	87.37847182531627	85.4367280069759	23.300925820084338	32.03877300261596	93.20370328033735	79.61149655195482	17.47569436506325	28.15528536593524	87.37847182531627	116.50462910042168	63.106674096061745	12.621334819212349	29.12615727510542	60.194058368551204	0.0022287006493053826	0.003863644960760088	-0.0034997898056926594	0.00033455376318143034	0.001504863838639205	0.003512695113481146	0.0013641629043444918	0.002887101111992446	0.0008537635446159238	0.004000542870662244	0.0005387058712965718	0.0033760910855101574	0.00046621315855172545	0.004425072319802955	0.0008102919927844686	0.0024614774505838056
NP_005149.3	93.63914095300966	53.22645906802654	41.39835705290953	46.32673289254162	19.71350335852835	39.4270067170567	78.8540134341134	84.7680644416719	23.65620403023402	31.541605373645357	104.48156780020025	72.93996242655489	22.670528862307602	29.570255037792524	88.71076511337758	108.42426847190592	71.95428725862847	12.813777183043427	33.51295570949819	71.95428725862847	0.0012427397547591897	0.002311688150399023	-0.00183016368508932	-0.00043088588859314307	0.0005434588926662842	0.0023209561900429114	0.001856051760925825	0.0023708626470265296	0.0005282771100935251	0.002822686473344138	-0.0003903602546986038	0.0004671041611661137	-0.0008067459179112591	0.0022739414320551692	-0.0002631223231833512	0.0013083435705795534
NP_001096.1	21.594758371304493	25.52107807517804	22.57633829727288	28.4658178530832	20.613178445336107	22.57633829727288	25.52107807517804	34.35529740889351	11.778959111620633	26.502658001146425	52.02373607632447	28.4658178530832	13.742118963557406	16.686858741462565	22.57633829727288	35.3368773348619	29.447397779051585	8.834219333715476	13.742118963557406	39.26319703873545	0.0024868049009293936	0.0005995414774398631	-0.00014807333871489086	-0.0034343442059432583	0.0016965100070075148	0.0020545338503545523	0.0043309989185552	0.0019128420120839357	0.004490249237757948	0.004056630066645625	0.00021327716738627978	-0.0007288088336410181	-0.0008948077209573887	-0.0005068726155356882	0.00040617990873805215	0.0018854131995077901
NP_004293.1	33.66454339675516	30.694142508806173	17.822405327693907	26.73360799154086	16.83227169837758	15.842138069061251	29.704008879489848	37.62507791402047	15.842138069061251	31.684276138122502	50.49681509513274	22.77307347427555	15.842138069061251	14.852004439744924	19.802672586326565	31.684276138122502	21.78293984495922	9.901336293163283	18.812538957010236	37.62507791402047	0.000442524094537144	-0.00047366749144779656	0.002640574230732145	-0.00046185587675748465	0.00039415567192788387	0.0008126796781466487	0.0030313328468575345	0.002046926158980323	0.0038834880921779767	-0.0002472188303653973	0.0011970046172980746	0.0008688812891253007	0.0011023705688699478	-0.0016040439662819222	-0.0017109909645816785	-0.002055789435546935
NP_001607.1	37.831218780902184	20.906726168393313	19.911167779422204	27.875634891191083	18.915609390451092	17.920051001479983	37.831218780902184	31.857868447075525	13.937817445595542	27.875634891191083	45.79568589267107	31.857868447075525	15.928934223537762	19.911167779422204	29.866751669133304	24.888959724277754	23.893401335306642	10.95114227868221	16.92449261250887	35.840102002959966	0.004617139547563996	0.0037169640338385484	0.0021562794185801238	0.0002891717137447564	-0.0014892856041756786	-0.0020763849270679187	-0.0015311517514578858	-0.0019025443414794226	0.0009858344826859282	-0.0002726448021109898	0.002712251064559749	0.003572869888035648	-0.0012221781049274476	-0.0008668464254886223	-0.0025291263883767223	-0.001718736775034101
NP_001097.2	32.61723013346653	27.67522556778978	16.80281552330094	23.721621915248384	18.779617349571637	14.82601369703024	45.46644200422607	36.570833786007924	16.80281552330094	19.768018262706985	56.33885204871491	23.721621915248384	9.884009131353492	16.80281552330094	32.61723013346653	28.66362648092513	23.721621915248384	13.83761278389489	13.83761278389489	33.60563104660188	0.0013500037934163756	0.0024234023615809803	0.0036058783950751656	0.001344600139028243	-0.004572373692718476	-0.0034205098862138314	-0.0014196717152184645	-0.0021475774076047853	0.0017304284113842574	0.0008195511699013116	0.0035586614712550075	0.004591576221551174	0.00125788330718881	0.0021267055067580917	-0.00028914731380401214	0.0006396761030709054
NP_000011.1	29.011471350435077	35.01384473328371	16.006329020929698	24.009493531394547	18.00712014854591	23.009097967586438	29.011471350435077	39.01542698851614	19.007515712354017	20.007911276162123	61.02412939229447	19.007515712354017	10.003955638081061	12.004746765697274	28.01107578662697	33.0130536056675	28.01107578662697	10.003955638081061	11.004351201889166	39.01542698851614	0.005165818347465922	0.0023403886486540533	-0.0011242750053084964	-0.0028516299146883316	-0.0005792068758179187	0.001363923306901093	0.001528096582336679	0.0009074494914612439	0.00528309907052717	0.0027482019496068892	-0.0016846116252084767	-0.0007438249540993695	-0.003022830339321467	-0.0042752782602251665	-0.004859377913752589	-0.0005915063166372924
NP_064632.2	68.425212510277	40.658459607555905	20.82506467704083	29.750092395772615	8.925027718731783	31.73343188882412	48.59181757976194	46.60847808671043	20.82506467704083	27.766752902721105	61.48352428459673	32.72510163534987	19.833394930515077	39.66678986103015	34.70844112840138	39.66678986103015	20.82506467704083	1.9833394930515076	13.883376451360553	32.72510163534987	-5.35585729229028e-05	0.0012738147343934	-0.0020539085680973913	-0.003574265200511631	0.0006237472693649856	-0.0012516473651905645	0.003029084822754149	0.0058491095552863645	0.00047333453283357496	0.0017471870440115974	-0.00014862638725335588	0.00019744813277841863	-0.0003252452654186805	-0.0008903666663354412	0.0011526016485355792	0.002281543760018163
NP_079152.3	55.23689118026504	42.41404144198923	8.877357511114024	28.604818646922965	12.822849738275812	37.48217615803699	31.563937817294306	49.31865283952236	10.850103624694919	15.781968908647153	62.14150257779817	16.7683419654376	9.86373056790447	25.645699476551624	28.604818646922965	31.563937817294306	20.71383419259939	9.86373056790447	8.877357511114024	29.591191703713413	-0.0012400527569180963	-0.0009099667932786644	-0.003387777597355461	-0.0030907071803473545	0.002048320548551369	-0.0006914484954112577	0.0013013035867753134	0.0063219295825684444	0.002213652194357715	0.002199116558737358	0.00259598654191561	0.001630452974361981	-0.004444093245709549	-0.0017709955244764445	0.006579705771312664	0.004271517044469213
