#	T3A.G.1_T3A.G.1_gap5	T3A.G.1_T3A.G.2_gap5	T3A.G.1_T3A.G.3_gap5	T3A.G.1_T3A.G.4_gap5	T3A.G.1_T3A.G.5_gap5	T3A.G.2_T3A.G.1_gap5	T3A.G.2_T3A.G.2_gap5	T3A.G.2_T3A.G.3_gap5	T3A.G.2_T3A.G.4_gap5	T3A.G.2_T3A.G.5_gap5	T3A.G.3_T3A.G.1_gap5	T3A.G.3_T3A.G.2_gap5	T3A.G.3_T3A.G.3_gap5	T3A.G.3_T3A.G.4_gap5	T3A.G.3_T3A.G.5_gap5	T3A.G.4_T3A.G.1_gap5	T3A.G.4_T3A.G.2_gap5	T3A.G.4_T3A.G.3_gap5	T3A.G.4_T3A.G.4_gap5	T3A.G.4_T3A.G.5_gap5	T3A.G.5_T3A.G.1_gap5	T3A.G.5_T3A.G.2_gap5	T3A.G.5_T3A.G.3_gap5	T3A.G.5_T3A.G.4_gap5	T3A.G.5_T3A.G.5_gap5
NP_055726.3	104.0	0.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	20.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0
NP_005148.2	101.0	1.0	6.0	29.0	1.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	27.0	0.0	1.0	9.0	2.0	0.0	1.0	0.0	1.0	0.0
NP_005149.3	100.0	1.0	5.0	26.0	2.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	0.0	28.0	1.0	3.0	7.0	1.0	2.0	0.0	1.0	1.0	0.0
NP_001096.1	42.0	1.0	1.0	12.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	13.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0
NP_004293.1	31.0	0.0	5.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	12.0	1.0	4.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0
NP_001607.1	30.0	0.0	5.0	13.0	1.0	3.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	16.0	0.0	2.0	6.0	2.0	0.0	0.0	1.0	3.0	1.0
NP_001097.2	41.0	1.0	1.0	13.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	18.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	1.0
NP_000011.1	47.0	1.0	0.0	8.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	12.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_064632.2	48.0	0.0	6.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	19.0	0.0	1.0	6.0	1.0	0.0	0.0	0.0	1.0	0.0
NP_079152.3	45.0	0.0	1.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	12.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0
NP_005154.2	37.0	2.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	10.0	0.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0
NP_001617.1	27.0	1.0	7.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	16.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_005456.1	37.0	2.0	7.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0
NP_004295.2	124.0	6.0	7.0	45.0	3.0	2.0	0.0	0.0	3.0	0.0	12.0	1.0	0.0	4.0	0.0	46.0	1.0	1.0	9.0	1.0	3.0	0.0	0.0	2.0	0.0
BAA36547.1	42.0	1.0	4.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	14.0	1.0	4.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0
NP_006243.2	40.0	0.0	4.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	13.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_848605.1	57.0	1.0	6.0	25.0	0.0	3.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	21.0	0.0	0.0	6.0	1.0	0.0	0.0	1.0	1.0	0.0
NP_055655.1	47.0	1.0	4.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	17.0	0.0	4.0	8.0	0.0	1.0	0.0	0.0	1.0	0.0
NP_005914.1	98.0	3.0	11.0	30.0	0.0	4.0	0.0	0.0	0.0	0.0	11.0	2.0	1.0	5.0	1.0	38.0	0.0	1.0	17.0	2.0	3.0	0.0	0.0	2.0	0.0
NP_004663.3	106.0	1.0	7.0	26.0	4.0	1.0	0.0	0.0	1.0	0.0	10.0	0.0	0.0	4.0	0.0	31.0	0.0	2.0	17.0	3.0	2.0	0.0	0.0	0.0	0.0
NP_003591.2	31.0	1.0	3.0	7.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	9.0	0.0	0.0	4.0	1.0	2.0	0.0	1.0	0.0	0.0
