#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8
NP_055726.3	49.07074574388785	19.87675776967609	20.49790644997847	27.951690613607003	8.074932843930911	70.1898008741687	26.709393253002247	40.374664219654555	9.317230204535667	24.845947212095112	52.176489145399735	29.815136654514134	8.074932843930911	20.49790644997847	58.38797594842352	49.691894424190224	38.51121817874743	1.8634460409071334	9.317230204535667	31.67858269542127	0.04545251482804997	0.049675359476044484	0.048486472040954375	0.048619653228336196	0.047361068311316125	0.04683220425663347	0.04514735512950406	0.0472766924267835
NP_005148.2	55.78586888467788	36.80717122288025	23.00448201430016	24.154706115015166	8.051568705005055	18.978697661797632	51.760084532175355	50.60986043146035	13.802689208580095	18.978697661797632	55.21075683432038	47.159188129315325	10.352016906435072	16.678249460367613	51.760084532175355	69.01344604290047	37.38228327323776	7.476456654647551	17.253361510725117	35.65694712216524	0.05094510176991745	0.055725098686429636	0.05327210570980758	0.052807561528985685	0.05263993287685833	0.05300350901046291	0.05229650260240279	0.05419813745763166
NP_005149.3	55.52622285967372	31.56227404655138	24.548435369539963	27.470868151628054	11.689731128352363	23.379462256704727	46.758924513409454	50.26584385191516	14.027677354022835	18.70356980536378	61.95557498026752	43.25200517490374	13.443190797605217	17.534596692528545	52.603790077585636	64.29352120593799	42.66751861848613	7.598325233429036	19.872542918199017	42.66751861848613	0.050919591860237194	0.05349691184744376	0.051824718198849616	0.05028195499898297	0.05121729787755271	0.05327989650411018	0.05193039134293381	0.052562680952271554
NP_001096.1	12.647458131066207	14.946995973078245	13.222342591569216	16.671649354587274	12.072573670563198	13.222342591569216	14.946995973078245	20.120956117605328	6.8986135260361126	15.521880433581254	30.468876406659497	16.671649354587274	8.048382447042131	9.77303582855116	13.222342591569216	20.69584057810834	17.24653381509028	5.173960144527085	8.048382447042131	22.995378420120375	0.05254715525739537	0.055563046392934114	0.05304589320307197	0.05123487321341808	0.05043941177252527	0.054218944381895555	0.05490287060829312	0.053163344667457105
NP_004293.1	18.98275178945327	17.30780310214857	10.049692123828201	15.074538185742302	9.491375894726636	8.933059665625068	16.749486873047005	21.216016705859538	8.933059665625068	17.866119331250136	28.474127684179905	12.841273269336035	8.933059665625068	8.374743436523502	11.166324582031335	17.866119331250136	12.28295704023447	5.583162291015667	10.608008352929769	21.216016705859538	0.05382835903612287	0.05513185684177819	0.05516607352270375	0.05445195791784105	0.053090295646581374	0.055791966775071235	0.056791007705358054	0.05743225345297663
NP_001607.1	21.5529592378685	11.910845894611539	11.343662756772893	15.881127859482051	10.77647961893425	10.209296481095604	21.5529592378685	18.14986041083663	7.9405639297410255	15.881127859482051	26.090424340577655	18.14986041083663	9.074930205418315	11.343662756772893	17.01549413515934	14.179578445966117	13.612395308127473	6.239014516225092	9.64211334325696	20.41859296219121	0.050792397815848635	0.05354584149845281	0.055701897547346856	0.056172244608438664	0.05426028686731271	0.051981663821427625	0.05496164517083586	0.055400884831692164
NP_001097.2	18.427717272522575	15.635638897897941	9.493066473723749	13.401976198198234	10.609897823573602	8.376235123873897	25.68712104654662	20.661379972222278	9.493066473723749	11.168313498498529	31.82969347072081	13.401976198198234	5.5841567492492645	9.493066473723749	18.427717272522575	16.194054572822868	13.401976198198234	7.8178194489489705	7.8178194489489705	18.986132947447498	0.0539650696396029	0.05341956051062563	0.05984644066844215	0.05732129861211979	0.05492412336478333	0.052516365468167854	0.05391000414185679	0.055681462669475094
NP_000011.1	16.305165982698643	19.678648599808707	8.995953645626837	13.493930468440256	10.120447851330193	12.931683365588578	16.305165982698643	21.927637011215417	10.68269495418187	11.244942057033546	34.297073273952314	10.68269495418187	5.622471028516773	6.746965234220128	15.742918879846965	18.554154394105353	15.742918879846965	5.622471028516773	6.1847181313684505	21.927637011215417	0.052233081054293556	0.056913161005564906	0.05411021576760686	0.05352588014137371	0.0504380647557476	0.055609683587190865	0.05802765033430399	0.0568951605022412
NP_064632.2	38.53496745724339	22.89758935865187	11.728033573943641	16.754333677062345	5.026300103118703	17.871289255533167	27.36541167253516	26.248456094064338	11.728033573943641	15.63737809859152	34.62562293259551	18.429767044768578	11.16955578470823	22.33911156941646	19.5467226232394	22.33911156941646	11.728033573943641	1.116955578470823	7.81868904929576	18.429767044768578	0.05533806800554959	0.05676098606228966	0.05630380814540681	0.05212355625812827	0.05520545364360708	0.054961582396300265	0.05693774443862057	0.05389101181468629
NP_079152.3	30.642176489443067	23.528814090108067	4.924635507231922	15.868269967747302	7.1133623993349975	20.792905474979225	17.50981513682461	27.35908615128845	6.018998953283459	8.754907568412305	34.47244855062345	9.302089291438074	5.47181723025769	14.226724798669995	15.868269967747302	17.50981513682461	11.490816183541149	5.47181723025769	4.924635507231922	16.41545169077307	0.05731824254866886	0.05904007673266582	0.05755277916153645	0.0542311209646589	0.055803217036687884	0.0558749003120351	0.05963599985124274	0.05336194036673517
