#	T2.G.1_T2.G.1_gap5	T2.G.1_T2.G.2_gap5	T2.G.1_T2.G.3_gap5	T2.G.1_T2.G.4_gap5	T2.G.1_T2.G.5_gap5	T2.G.2_T2.G.1_gap5	T2.G.2_T2.G.2_gap5	T2.G.2_T2.G.3_gap5	T2.G.2_T2.G.4_gap5	T2.G.2_T2.G.5_gap5	T2.G.3_T2.G.1_gap5	T2.G.3_T2.G.2_gap5	T2.G.3_T2.G.3_gap5	T2.G.3_T2.G.4_gap5	T2.G.3_T2.G.5_gap5	T2.G.4_T2.G.1_gap5	T2.G.4_T2.G.2_gap5	T2.G.4_T2.G.3_gap5	T2.G.4_T2.G.4_gap5	T2.G.4_T2.G.5_gap5	T2.G.5_T2.G.1_gap5	T2.G.5_T2.G.2_gap5	T2.G.5_T2.G.3_gap5	T2.G.5_T2.G.4_gap5	T2.G.5_T2.G.5_gap5
NP_055726.3	6.0	13.0	0.0	4.0	5.0	8.0	28.0	3.0	22.0	11.0	1.0	1.0	0.0	1.0	1.0	7.0	19.0	3.0	13.0	2.0	3.0	4.0	0.0	4.0	1.0
NP_005148.2	12.0	14.0	2.0	6.0	7.0	15.0	34.0	5.0	12.0	9.0	3.0	2.0	1.0	4.0	0.0	6.0	16.0	1.0	6.0	3.0	9.0	10.0	1.0	6.0	5.0
NP_005149.3	9.0	17.0	5.0	5.0	8.0	14.0	37.0	4.0	16.0	8.0	1.0	9.0	1.0	1.0	1.0	7.0	13.0	1.0	5.0	3.0	7.0	7.0	1.0	6.0	5.0
NP_001096.1	7.0	5.0	1.0	6.0	3.0	6.0	11.0	0.0	5.0	5.0	1.0	1.0	0.0	0.0	2.0	5.0	8.0	2.0	3.0	1.0	4.0	3.0	0.0	3.0	3.0
NP_004293.1	4.0	7.0	5.0	6.0	1.0	10.0	10.0	1.0	3.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	4.0	2.0	2.0	3.0	4.0	4.0	2.0	3.0	1.0
NP_001607.1	12.0	10.0	3.0	4.0	2.0	7.0	11.0	3.0	3.0	4.0	1.0	1.0	0.0	4.0	0.0	6.0	1.0	2.0	2.0	5.0	1.0	1.0	0.0	2.0	1.0
NP_001097.2	4.0	7.0	0.0	7.0	6.0	7.0	11.0	1.0	6.0	5.0	2.0	0.0	2.0	1.0	1.0	2.0	5.0	1.0	3.0	1.0	4.0	2.0	0.0	3.0	5.0
NP_000011.1	8.0	6.0	0.0	4.0	2.0	4.0	8.0	1.0	7.0	6.0	2.0	0.0	0.0	0.0	3.0	5.0	9.0	0.0	2.0	0.0	2.0	5.0	0.0	4.0	6.0
NP_064632.2	8.0	10.0	1.0	5.0	4.0	8.0	11.0	3.0	6.0	6.0	0.0	5.0	2.0	2.0	2.0	3.0	8.0	3.0	4.0	2.0	4.0	7.0	0.0	3.0	1.0
NP_079152.3	2.0	6.0	3.0	5.0	3.0	10.0	13.0	1.0	6.0	9.0	2.0	2.0	0.0	1.0	2.0	5.0	3.0	0.0	4.0	1.0	4.0	1.0	0.0	6.0	2.0
NP_005154.2	6.0	4.0	2.0	3.0	3.0	2.0	6.0	1.0	4.0	4.0	1.0	4.0	2.0	1.0	0.0	4.0	2.0	4.0	8.0	5.0	4.0	4.0	2.0	2.0	2.0
NP_001617.1	7.0	4.0	0.0	5.0	7.0	5.0	5.0	2.0	6.0	2.0	4.0	5.0	0.0	1.0	0.0	4.0	3.0	3.0	4.0	3.0	3.0	2.0	3.0	1.0	1.0
NP_005456.1	5.0	3.0	0.0	5.0	4.0	6.0	8.0	3.0	4.0	5.0	1.0	3.0	0.0	2.0	1.0	2.0	3.0	3.0	4.0	4.0	2.0	5.0	3.0	3.0	1.0
NP_004295.2	12.0	25.0	2.0	17.0	7.0	26.0	45.0	10.0	19.0	12.0	7.0	8.0	1.0	5.0	1.0	14.0	14.0	2.0	5.0	9.0	8.0	11.0	1.0	7.0	2.0
BAA36547.1	5.0	6.0	5.0	7.0	4.0	8.0	9.0	3.0	5.0	5.0	4.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	8.0	3.0	3.0	3.0	2.0	5.0	2.0
NP_006243.2	6.0	5.0	2.0	4.0	4.0	7.0	17.0	0.0	3.0	2.0	1.0	2.0	0.0	1.0	2.0	8.0	3.0	4.0	2.0	2.0	6.0	7.0	0.0	3.0	1.0
NP_848605.1	8.0	10.0	1.0	6.0	5.0	5.0	19.0	2.0	14.0	6.0	3.0	1.0	0.0	3.0	2.0	9.0	7.0	1.0	4.0	1.0	11.0	3.0	4.0	1.0	2.0
NP_055655.1	9.0	8.0	4.0	4.0	6.0	10.0	12.0	2.0	8.0	4.0	1.0	2.0	0.0	4.0	1.0	3.0	6.0	2.0	3.0	0.0	6.0	2.0	1.0	7.0	5.0
