protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
NP_055726.3	1.2420374564956569	-12.012738936756797	-0.8232461787628175	5.369543979010469	5.910765430343401	5.84838146407997	7.4922824499469565	-3.700584096992085	1.8235946799132952	-2.344444364282889	
NP_005148.2	16.917927358452978	-8.062166584678844	2.00667362691703	-3.868424129465294	-1.3336643107659758	-6.09046564634919	-3.0281177533988712	-0.29254655476526703	-1.2081849340405313	-3.584126784758849	
NP_005149.3	14.181815935095482	-15.360381372384532	1.4522004855322337	-0.9878610424358286	4.510283791616135	-0.6669907564788128	-1.1767843731762138	2.484419394669998	-0.4947743121620065	-1.0199939767873094	
NP_001096.1	-11.033015744958792	2.242033402362611	2.545410702314811	-0.397147099261502	3.95253496051344	-0.4514557997571356	0.1427025124470564	-4.473399395377397	4.950058875568471	-1.8741718744239155	
NP_004293.1	-9.395874133605108	1.5113061701155548	0.4658384672995091	-0.221385663800664	-1.3995915328598223	-0.6522092291393332	-1.8551612744675048	1.8298561222905254	0.08203445087982644	2.401675481824372	
NP_001607.1	-11.188528608047935	-1.9111606028831245	2.2416110514373706	-0.17770506922454063	0.4090480910466528	-3.9386994826184156	4.413378656012392	-0.8646761030290926	-0.03433430146200519	2.9834577938636246	
NP_001097.2	-9.89399050174099	2.982348567026423	2.0805768921422754	1.9567418385719648	2.22378988695123	0.7523437312702314	-1.5334634595361898	-2.0742640502533503	3.1733140298853835	1.307290708122221	
NP_000011.1	-9.746782319242696	1.718303793004651	2.7194284928530195	-2.555876037597377	3.5113654103682044	2.14058717912009	-2.6594588884059904	-4.773713546897992	1.6883625425791466	0.030542726033764015	
NP_064632.2	-4.839123735328249	-4.946548453001558	0.514574956036748	-3.931343517107332	4.355893495046998	3.1112273057244075	-3.7610997592663034	-0.8785818115319615	2.784415260347469	3.8070205970334605	
NP_079152.3	-10.025886292649808	-7.858122926612704	-4.307076848258621	3.765356346179084	-3.611752595189059	-4.2445007407830175	0.7908006039779213	-2.400871089389532	-1.0924888301227165	0.8628904492841111	
NP_005154.2	-13.289776735860823	2.7360361538652813	0.011616562994038553	-1.2769666945644074	-2.0348858914655947	0.36848142539817524	2.9847303755981205	3.840040447762969	-0.06879334876930054	-0.9798548639216529	
NP_001617.1	-12.02854546118907	2.9542006973577504	-3.9725724373568316	-1.0483764408706726	-3.8403033851059143	0.8780152376401736	-0.5634929422586282	-2.0996966093888694	-0.7050856108560987	0.05838408277175525	
NP_005456.1	-14.282381339202857	-3.099841572670883	-3.383911365286873	-2.2685519090614914	-2.4933360964077473	-1.6799552015909625	-1.4231227026608582	-1.7414741341581772	1.6768129006954264	0.873255577928666	
NP_004295.2	37.523340432202204	-15.763182635582206	-4.379599320100859	3.387285811695237	2.827144403928187	-1.5350790182689784	-4.870869820648265	3.0306571607824284	-0.9782936597987478	-3.0657255247632	
BAA36547.1	-10.29434837632616	3.6619717082099768	-2.383020632772713	3.6357764506680383	-2.4683273008064512	2.0191706158846627	0.8840649256903332	-2.6628862156405324	0.9796963017569795	1.5278925147278468	
NP_006243.2	-9.058449656797777	-1.7240704045249846	2.166466297722305	0.18620324625301807	0.34815222253410516	0.4758636986561397	-1.8797862522541646	1.5913314959211267	2.3124672868795746	2.023243703442814	
NP_848605.1	0.25650244433677494	-3.240859162330566	1.7399565426687267	3.0591040614329565	-2.3139390170317617	-2.805425640274223	-0.02614127995122311	-0.6040384005455854	-4.1317682695748	-3.949471187250352	
NP_055655.1	-3.2353486212361227	4.314454612789383	-0.602973378855458	-4.8260481596763976	-6.415915320975863	-1.8119917694494156	-4.247683845079252	-1.5709351053697491	-5.705733691717654	-2.664875732431948	
NP_005914.1	26.19462395468597	5.587136691707399	3.374842809267501	4.507049233946096	0.23049815998620532	3.8579989898330616	2.903167327347295	3.140884230542865	1.6554198771900157	-5.129555228483504	
NP_004663.3	23.045288469319264	-9.93316517641242	-3.0790121748353263	0.41953770731176565	2.347328261440022	-0.13506782557291475	0.9257484225410958	-3.0808205784039604	-0.027423358318249682	-0.8191934627441008	
NP_003591.2	-13.176086604517874	4.309769268164272	-3.7204741388353746	1.9102508269079992	1.0987053873237014	-4.500646717272627	0.1629674247559364	-1.3264496677009385	1.1477641861380807	-1.1714406692035788	
AAH00442.2	-13.286424242278898	1.8989748250505283	-2.4705957826619156	4.968678603405056	0.8837451708775725	-2.411727372396623	-2.629147440683977	-0.5807191700717912	-5.347018992003249	1.0407693711074315	
AAC77369.1	-19.260457269971944	3.7832433530838756	0.17265441643098794	2.466651015826922	-1.4978634748971904	-3.5423856361140924	-1.6843862942901278	-0.09393191808919732	-0.2676246339830848	-1.0407533823617918	
NP_001690.2	6.27077497145165	-5.405461882374582	-0.46501356917329145	-0.31632410245593057	3.9642341051760064	3.2307044988781173	1.0350877489798884	2.5224322966699333	-2.611641459870207	2.333968284157325	
NP_060063.2	-6.163000638768868	0.5990155695267351	0.6564019220802384	0.6452296775851941	-0.7931990405777006	5.896943743282201	0.052568392473910874	0.44331544524555594	-0.17311780753838119	0.7465378219808444	
NP_001706.2	-11.457265881461371	-2.5997897153770815	-3.332381619761627	-0.6082512933873778	-2.149011510895329	-2.394075078990241	-2.181999846140896	0.5604456634196452	-0.9617700481860111	1.9649285150274751	
NP_004320.2	-7.609448687631427	3.595167472791021	-3.58316504364516	5.3744430576695175	1.226657371458113	1.2438247282302817	-2.0906889938317863	1.320627915263319	-2.4562594802740367	-1.5050679633709252	
NP_001194.1	-10.67315986437262	0.7407329545128378	-5.5764353107817035	4.4090761218246	-1.9113094259498988	3.3048624825273705	-0.4006687870717715	-0.5696672376533877	-0.9003082117567114	-2.1520767936437006	
NP_001195.2	13.15309796905346	-2.4458221231672157	-8.78271390452928	0.7112588830242397	-1.1868078418339978	6.451487435449801	0.7138163136885483	-0.16756304729696833	-3.145710328006637	2.446424318393352	
NP_001712.1	-4.002083565485299	7.24717660390619	0.848303699698593	-3.5227473396378297	-3.454091766786404	4.6967810651234885	2.2070911987780697	-2.817015971716795	-2.0039815739198086	-1.6603396924958083	
NP_004324.2	-1.165012514621282	-2.4833146240160926	-2.650706775640946	-3.344482634287181	3.6373098001649957	-1.3078760470931088	-0.766787905379533	2.7208274177150407	2.216459438749097	-1.754092143519537	
NP_005966.1	-10.78220966838409	4.290509588439998	1.5593428340010964	2.119790099328038	1.4782250148850122	-1.834792539615564	-1.9824911281962883	0.22786291709975345	-2.1721818294421618	-0.6494745497628096	
NP_115806.1	-0.5553841558451109	-7.102703007567692	2.668895114258793	0.9536656783820717	-4.946451924534831	-3.669366528441101	3.834335280908685	-0.8102624670825087	-1.6185552263900596	-3.2224784539612474	
NP_003948.2	-4.506719101954134	-1.0605373418451174	1.503468992844411	-5.966394635894961	0.6412044831943393	5.454214002437069	-2.5373068486637766	4.23560620560893	-2.6253796648383005	1.5817949214924263	
NP_000052.1	-5.7683942811614575	0.2769675380411239	-0.6466709039829943	-3.0769547564782824	-1.4387772919175776	3.7554902194684106	0.5677350359230223	2.8745099244695913	-0.46228199485363375	3.686155360233854	
NP_003647.1	-15.953679074521599	2.320952076056311	-1.1395808899873574	1.9468934236214357	-1.5485992476579744	0.687394681936811	1.3049767715827711	-1.5844205423549693	-2.6828686410458653	3.2061092813945216	
NP_065130.1	-18.12160110412964	1.428360425908027	-0.25993995962731703	1.0275230482991444	-3.0937862250111334	2.2269236856096595	-0.33490563769640763	-0.40413868254834223	-1.41779142746419	0.5805455097314584	
NP_065172.1	-11.494066226744367	2.5027841761349903	0.5347397264639786	-0.0008049095493718176	-1.5748357485586115	-1.2273269808616494	-0.3617069728067275	-1.6757521397069646	-1.1800200529040161	-0.1787627157167755	
NP_741960.1	-11.329944987088453	-1.2493882117113089	-3.515353757106735	-0.43291151594732363	-0.7018652310552194	1.974739321110339	-0.5085874054281474	-1.556439883150537	-0.6113002686862395	1.2784811040823028	
